,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1142,2023,SE,Full-time,Data Scientist,78000,US,0,US,Medium
1143,2023,SE,Full-time,Data Engineer,180000,US,0,US,Medium
1145,2023,SE,Full-time,Machine Learning Software Engineer,272000,US,0,US,Medium
1146,2023,SE,Full-time,Machine Learning Software Engineer,170000,US,0,US,Medium
1147,2023,MI,Full-time,Data Analyst,80000,US,0,US,Medium
1148,2023,MI,Full-time,Data Analyst,60000,US,0,US,Medium
1149,2023,SE,Full-time,Data Engineer,259000,US,100,US,Medium
1150,2023,SE,Full-time,Data Engineer,146000,US,100,US,Medium
1158,2023,SE,Full-time,Data Scientist,139500,US,0,US,Medium
1159,2023,MI,Full-time,Data Engineer,140000,US,100,US,Medium
1160,2023,MI,Full-time,Data Engineer,120000,US,100,US,Medium
1163,2023,MI,Full-time,Data Analyst,109371,HR,0,HR,Medium
1164,2023,MI,Full-time,Data Analyst,72914,HR,0,HR,Medium
1165,2023,EN,Part-time,Data Analyst,17779,PL,100,IN,Large
1166,2023,EN,Full-time,Data Scientist,19522,BR,100,BR,Large
1167,2023,SE,Full-time,Data Science Lead,247500,US,0,US,Medium
1168,2023,SE,Full-time,Data Science Lead,172200,US,0,US,Medium
1175,2023,SE,Full-time,Machine Learning Infrastructure Engineer,107309,FR,100,FR,Medium
1176,2023,SE,Full-time,Machine Learning Infrastructure Engineer,75116,FR,100,FR,Medium
1185,2023,SE,Full-time,Machine Learning Engineer,288000,US,100,US,Medium
1186,2023,SE,Full-time,Machine Learning Engineer,140000,US,100,US,Medium
1191,2023,MI,Full-time,Data Science Lead,72914,GB,0,GB,Medium
1192,2023,MI,Full-time,Data Science Lead,60761,GB,0,GB,Medium
1193,2023,SE,Full-time,Data Scientist,215050,US,100,US,Medium
1194,2023,SE,Full-time,Data Scientist,156400,US,100,US,Medium
1195,2023,SE,Full-time,Data Architect,198000,US,100,US,Medium
1196,2023,SE,Full-time,Data Architect,114000,US,100,US,Medium
1201,2023,SE,Full-time,Data Scientist,209300,US,100,US,Medium
1202,2023,SE,Full-time,Data Scientist,182200,US,100,US,Medium
1205,2022,EN,Full-time,Data Scientist,85000,US,0,US,Medium
1206,2023,MI,Full-time,Machine Learning Engineer,48609,GB,100,GB,Medium
1207,2023,EN,Full-time,Research Engineer,120000,GB,100,GB,Medium
1208,2023,EN,Full-time,Research Engineer,60000,GB,100,GB,Medium
1209,2023,SE,Full-time,Machine Learning Engineer,147100,US,0,US,Medium
1210,2023,SE,Full-time,Machine Learning Engineer,90700,US,0,US,Medium
1213,2023,SE,Full-time,Data Analyst,227000,US,0,US,Medium
1214,2023,SE,Full-time,Data Analyst,108000,US,0,US,Medium
1218,2023,SE,Full-time,Data Architect,160000,US,100,US,Medium
1221,2023,SE,Full-time,Data Analyst,55800,ES,100,ES,Medium
1222,2023,SE,Full-time,Data Analyst,51508,ES,100,ES,Medium
1223,2023,EN,Full-time,Data Analyst,60000,US,100,US,Large
1224,2023,EN,Full-time,Data Analyst,50000,KW,50,US,Large
1225,2023,SE,Full-time,Data Engineer,226700,US,0,US,Medium
1226,2023,SE,Full-time,Data Engineer,133300,US,0,US,Medium
1229,2023,SE,Full-time,Big Data Architect,151902,GB,100,GB,Large
1230,2023,EN,Full-time,Data Scientist,9727,IN,0,IN,Large
1232,2023,SE,Full-time,Data Analyst,52500,US,0,US,Medium
1233,2023,SE,Full-time,Data Engineer,250000,US,100,US,Medium
1234,2023,SE,Full-time,Data Engineer,162500,US,100,US,Medium
1239,2023,MI,Full-time,Data Analyst,165000,US,0,US,Medium
1240,2023,MI,Full-time,Data Analyst,124000,US,0,US,Medium
1246,2023,SE,Full-time,Data Engineer,63000,US,100,US,Medium
1247,2023,SE,Full-time,Research Scientist,253750,ES,0,ES,Medium
1248,2023,SE,Full-time,Research Scientist,169200,ES,0,ES,Medium
1251,2023,MI,Full-time,Data Scientist,170000,US,0,US,Medium
1252,2023,MI,Full-time,Data Scientist,120000,US,0,US,Medium
1255,2023,SE,Full-time,Data Engineer,213580,US,100,US,Medium
1256,2023,SE,Full-time,Data Engineer,163625,US,100,US,Medium
1257,2023,EN,Full-time,Data Engineer,12000,VN,0,VN,Large
1258,2022,SE,Full-time,Machine Learning Software Engineer,375000,US,100,US,Medium
1259,2023,SE,Full-time,Data Engineer,101943,IE,100,IE,Medium
1260,2023,MI,Full-time,Product Data Analyst,16414,IN,100,IN,Large
1261,2023,SE,Full-time,Machine Learning Engineer,220000,US,0,US,Medium
1264,2023,EX,Full-time,Data Engineer,210000,US,0,US,Medium
1269,2023,SE,Full-time,Data Science Manager,231250,US,100,US,Medium
1270,2023,SE,Full-time,Data Science Manager,138750,US,100,US,Medium
1271,2023,SE,Full-time,Machine Learning Engineer,284310,US,0,US,Medium
1272,2023,SE,Full-time,Machine Learning Engineer,153090,US,0,US,Medium
1275,2023,MI,Full-time,Data Analyst,125000,US,0,US,Medium
1276,2023,MI,Full-time,Data Analyst,105000,US,0,US,Medium
1277,2023,MI,Full-time,Data Analyst,109371,GB,0,GB,Medium
1278,2023,MI,Full-time,Data Analyst,85066,GB,0,GB,Medium
1281,2023,EN,Full-time,Data Analyst,100000,US,50,US,Medium
1282,2023,SE,Full-time,Data Science Lead,225900,US,0,US,Medium
1283,2023,SE,Full-time,Data Science Lead,156400,US,0,US,Medium
1288,2023,SE,Full-time,Data Analyst,385000,US,0,US,Medium
1289,2023,SE,Full-time,Data Analyst,60000,US,0,US,Medium
1291,2023,MI,Full-time,Data Analyst,95000,US,100,US,Medium
1293,2023,SE,Full-time,Data Scientist,135000,US,100,US,Medium
1296,2023,SE,Full-time,Data Analyst,93919,US,100,US,Medium
1297,2023,SE,Full-time,Data Analyst,51962,US,100,US,Medium
1298,2023,SE,Full-time,Data Engineer,241871,US,0,US,Medium
1299,2023,SE,Full-time,Data Engineer,133832,US,0,US,Medium
1301,2023,SE,Full-time,Data Scientist,90000,US,100,US,Medium
1304,2023,SE,Full-time,Data Analyst,192500,US,100,US,Medium
1308,2023,MI,Full-time,Machine Learning Engineer,36000,MX,100,MX,Small
1311,2023,SE,Full-time,Research Scientist,370000,US,0,US,Medium
1313,2023,SE,Full-time,Data Scientist,235000,US,100,US,Medium
1315,2023,MI,Full-time,Machine Learning Engineer,121523,GB,0,GB,Medium
1316,2023,MI,Full-time,Machine Learning Engineer,97218,GB,0,GB,Medium
1317,2023,SE,Full-time,Data Scientist,216100,US,0,US,Medium
1318,2023,SE,Full-time,Data Scientist,140800,US,0,US,Medium
1319,2023,MI,Full-time,Machine Learning Engineer,145828,GB,0,GB,Medium
1321,2023,SE,Full-time,Computer Vision Software Engineer,53654,NL,100,CA,Large
1322,2023,EN,Full-time,Data Scientist,110000,US,50,US,Small
1325,2023,MI,Full-time,Data Engineer,66837,GB,100,GB,Medium
1326,2023,MI,Full-time,Data Engineer,63192,GB,100,GB,Medium
1327,2023,MI,Full-time,Data Analyst,60761,GB,0,GB,Medium
1329,2023,EX,Full-time,Data Engineer,284000,US,100,US,Medium
1330,2023,EX,Full-time,Data Engineer,236000,US,100,US,Medium
1331,2023,SE,Full-time,Research Scientist,248100,CA,0,CA,Medium
1332,2023,SE,Full-time,Research Scientist,145900,CA,0,CA,Medium
1333,2023,SE,Full-time,Research Engineer,155850,US,0,US,Medium
1334,2023,SE,Full-time,Research Engineer,102544,US,0,US,Medium
1335,2023,MI,Full-time,Data Scientist,151410,US,100,US,Medium
1336,2023,MI,Full-time,Data Scientist,115360,US,100,US,Medium
1337,2023,MI,Full-time,Data Engineer,66531,ES,100,ES,Medium
1338,2023,MI,Full-time,Data Engineer,59020,ES,100,ES,Medium
1339,2023,SE,Full-time,Director of Data Science,125686,CA,50,CA,Medium
1340,2023,SE,Full-time,Azure Data Engineer,100000,NL,50,NL,Large
1341,2023,EN,Full-time,Data Scientist,12767,IN,50,IN,Large
1344,2023,SE,Full-time,Data Scientist,185000,GB,0,GB,Medium
1345,2023,SE,Full-time,Data Scientist,120250,GB,0,GB,Medium
1346,2023,EN,Full-time,Data Engineer,26827,DE,100,DE,Large
1347,2022,EN,Full-time,Data Scientist,180000,US,100,US,Medium
1348,2023,MI,Full-time,Research Scientist,85000,US,0,US,Medium
1349,2023,MI,Full-time,Research Scientist,70000,US,0,US,Medium
1350,2023,SE,Full-time,BI Developer,135000,US,100,US,Medium
1351,2023,SE,Full-time,BI Developer,100000,US,100,US,Medium
1352,2023,EX,Full-time,Data Analytics Manager,155000,US,0,US,Medium
1353,2023,EX,Full-time,Data Analytics Manager,140000,US,0,US,Medium
1358,2023,SE,Full-time,Data Scientist,225000,US,100,US,Medium
1364,2023,SE,Full-time,ML Engineer,220000,US,0,US,Medium
1365,2023,SE,Full-time,ML Engineer,150000,US,0,US,Medium
1368,2023,SE,Full-time,Data Analytics Manager,204500,US,0,US,Medium
1369,2023,SE,Full-time,Data Analytics Manager,138900,US,0,US,Medium
1373,2023,SE,Full-time,Data Engineer,107000,US,100,US,Medium
1386,2022,MI,Full-time,Research Scientist,23000,IN,100,IN,Large
1387,2023,MI,Full-time,Machine Learning Engineer,110000,US,100,US,Large
1388,2023,SE,Full-time,Data Engineer,265000,US,100,US,Medium
1389,2023,SE,Full-time,Data Engineer,182750,US,100,US,Medium
1394,2023,SE,Full-time,Data Engineer,137500,US,0,US,Medium
1396,2023,EX,Full-time,Head of Data Science,314100,US,0,US,Medium
1397,2023,EX,Full-time,Head of Data Science,195800,US,0,US,Medium
1398,2023,SE,Full-time,Applied Scientist,205000,US,0,US,Medium
1399,2023,SE,Full-time,Applied Scientist,180000,US,0,US,Medium
1400,2023,SE,Full-time,Data Scientist,165000,US,100,US,Medium
1401,2023,SE,Full-time,Data Scientist,144000,US,100,US,Medium
1402,2023,EN,Full-time,BI Developer,160000,US,0,US,Medium
1403,2023,EN,Full-time,BI Developer,100000,US,0,US,Medium
1404,2023,EX,Full-time,Data Engineer,200000,US,0,US,Medium
1406,2023,MI,Full-time,Data Analyst,150000,US,0,US,Medium
1408,2023,SE,Full-time,Data Manager,199000,US,0,US,Medium
1409,2023,SE,Full-time,Data Manager,112000,US,0,US,Medium
1412,2023,EN,Full-time,Big Data Engineer,130000,SE,100,SE,Small
1415,2023,EN,Full-time,Data Engineer,160000,US,0,US,Medium
1416,2023,EN,Full-time,Data Engineer,135000,US,0,US,Medium
1417,2023,SE,Full-time,Data Scientist,183000,US,0,US,Medium
1418,2023,SE,Full-time,Data Scientist,134000,US,0,US,Medium
1421,2023,SE,Full-time,Applied Scientist,350000,US,0,US,Large
1422,2023,SE,Full-time,Applied Scientist,262500,US,0,US,Large
1423,2023,SE,Full-time,Data Analyst,122000,US,0,US,Medium
1424,2023,SE,Full-time,Data Analyst,94000,US,0,US,Medium
1425,2023,SE,Full-time,Machine Learning Engineer,276000,US,0,US,Medium
1426,2023,SE,Full-time,Machine Learning Engineer,184000,US,0,US,Medium
1431,2023,MI,Full-time,Machine Learning Engineer,180000,US,100,US,Medium
1432,2023,MI,Full-time,Machine Learning Engineer,150000,US,100,US,Medium
1435,2023,SE,Full-time,Data Scientist,209450,US,100,US,Medium
1436,2023,SE,Full-time,Data Scientist,158677,US,100,US,Medium
1441,2023,MI,Full-time,Data Analyst,103200,US,0,US,Medium
1442,2023,MI,Full-time,Data Analyst,61200,US,0,US,Medium
1443,2022,MI,Full-time,Data Scientist,155000,US,100,US,Large
1444,2021,EN,Full-time,Marketing Data Engineer,66970,SG,50,SG,Large
1445,2023,SE,Full-time,Data Scientist,63312,CY,50,EE,Large
1448,2023,SE,Full-time,Data Scientist,240000,US,100,US,Medium
1449,2023,SE,Full-time,Data Scientist,139000,US,100,US,Medium
1450,2023,SE,Full-time,Data Architect,174500,US,0,US,Medium
1451,2023,SE,Full-time,Data Architect,113000,US,0,US,Medium
1453,2023,SE,Full-time,Data Analyst,87000,US,100,US,Medium
1454,2023,SE,Full-time,Data Analyst,160000,US,100,US,Medium
1455,2023,SE,Full-time,Data Analyst,108000,US,100,US,Medium
1457,2023,SE,Full-time,Data Engineer,107250,US,100,US,Medium
1458,2023,SE,Full-time,Data Engineer,300000,US,0,US,Medium
1459,2023,SE,Full-time,Data Engineer,119000,US,0,US,Medium
1460,2023,SE,Full-time,Data Scientist,285800,US,100,US,Medium
1461,2023,SE,Full-time,Data Scientist,154600,US,100,US,Medium
1462,2023,MI,Full-time,Head of Data Science,60795,IN,50,IN,Large
1463,2023,EN,Full-time,Data Analyst,30000,AR,100,US,Small
1464,2023,MI,Full-time,Data Science Manager,220000,US,0,US,Medium
1465,2023,MI,Full-time,Data Science Manager,195000,US,0,US,Medium
1466,2023,SE,Full-time,Data Manager,168400,US,0,US,Medium
1470,2023,SE,Full-time,Analytics Engineer,200000,US,100,US,Medium
1471,2023,SE,Full-time,Analytics Engineer,175000,US,100,US,Medium
1472,2023,SE,Full-time,Analytics Engineer,231250,US,100,US,Medium
1473,2023,SE,Full-time,Analytics Engineer,138750,US,100,US,Medium
1474,2023,SE,Full-time,Data Engineer,153000,CA,100,CA,Medium
1475,2023,SE,Full-time,Data Engineer,94000,CA,100,CA,Medium
1479,2023,SE,Full-time,Data Engineer,90000,US,100,US,Medium
1480,2023,EN,Full-time,Data Scientist,124234,US,0,US,Medium
1481,2023,EN,Full-time,Data Scientist,74540,US,0,US,Medium
1482,2023,MI,Full-time,Data Analyst,109000,US,0,US,Medium
1483,2023,MI,Full-time,Data Analyst,79000,US,0,US,Medium
1484,2022,SE,Full-time,Machine Learning Engineer,84053,FR,50,FR,Large
1485,2023,MI,Full-time,Machine Learning Engineer,50000,AM,0,AM,Small
1491,2023,SE,Full-time,Data Analyst,125600,US,100,US,Medium
1496,2023,SE,Full-time,Data Analyst,141290,US,0,US,Medium
1497,2023,SE,Full-time,Data Analyst,74178,US,0,US,Medium
1500,2023,SE,Full-time,Data Engineer,85000,US,100,US,Medium
1502,2023,SE,Full-time,Data Engineer,220000,US,0,US,Medium
1504,2023,SE,Full-time,Data Engineer,205600,US,100,US,Medium
1505,2023,SE,Full-time,Data Engineer,107500,US,100,US,Medium
1512,2023,EN,Full-time,Data Scientist,12888,IN,50,IN,Small
1518,2023,MI,Full-time,Data Analyst,52500,US,0,US,Medium
1520,2023,SE,Full-time,Data Scientist,84000,US,100,US,Medium
1521,2023,SE,Full-time,BI Analyst,125000,US,0,US,Medium
1522,2023,SE,Full-time,BI Analyst,110000,US,0,US,Medium
1525,2023,SE,Full-time,ML Engineer,200000,US,0,US,Medium
1526,2023,SE,Full-time,ML Engineer,135000,US,0,US,Medium
1527,2022,EN,Full-time,Business Data Analyst,48000,US,50,US,Large
1528,2023,EN,Full-time,AI Developer,120000,BA,50,BA,Small
1539,2023,SE,Full-time,Data Engineer,170000,US,100,US,Medium
1541,2023,MI,Full-time,Data Engineer,150000,US,0,US,Medium
1545,2023,SE,Full-time,Computer Vision Engineer,200000,US,100,US,Small
1546,2023,MI,Full-time,Applied Data Scientist,80000,KE,100,KE,Small
1547,2023,EN,Full-time,Business Data Analyst,12877,GR,50,GR,Large
1548,2022,EN,Full-time,AI Developer,6304,MK,0,MK,Small
1549,2023,MI,Full-time,Data Analytics Lead,17509,IN,50,SG,Medium
1550,2023,SE,Full-time,Data Scientist,257000,US,0,US,Medium
1552,2023,SE,Full-time,Data Scientist,77262,LV,0,LV,Medium
1553,2023,SE,Full-time,Data Scientist,38631,LV,0,LV,Medium
1556,2023,SE,Full-time,BI Developer,140000,US,100,US,Medium
1557,2023,SE,Full-time,BI Developer,110000,US,100,US,Medium
1561,2023,SE,Full-time,Research Scientist,151800,US,0,US,Medium
1562,2023,MI,Full-time,Data Scientist,53654,RO,50,RO,Large
1563,2023,SE,Full-time,Data Analyst,51508,ES,0,ES,Medium
1564,2023,SE,Full-time,Data Analyst,40777,ES,0,ES,Medium
1570,2023,MI,Full-time,Data Engineer,95000,US,100,US,Medium
1575,2023,SE,Full-time,Data Scientist,130000,US,100,US,Medium
1577,2023,MI,Full-time,Data Analyst,120000,US,100,US,Medium
1578,2023,MI,Full-time,Data Analyst,100000,US,100,US,Medium
1581,2023,MI,Full-time,Data Scientist,183310,US,0,US,Medium
1584,2023,SE,Full-time,Data Analyst,102500,US,100,US,Medium
1586,2023,SE,Full-time,Data Scientist,185000,US,0,US,Medium
1589,2023,SE,Full-time,Data Science Consultant,122000,US,0,US,Medium
1590,2023,SE,Full-time,Data Science Consultant,94000,US,0,US,Medium
1591,2023,SE,Full-time,Data Scientist,220000,US,0,US,Medium
1592,2023,SE,Full-time,Data Scientist,146000,US,0,US,Medium
1595,2023,MI,Full-time,Data Scientist,24740,TH,50,TH,Large
1596,2022,MI,Full-time,Computer Vision Engineer,15897,IN,100,IN,Medium
1597,2023,SE,Full-time,Data Science Consultant,145000,US,0,US,Medium
1598,2023,SE,Full-time,Data Science Consultant,128000,US,0,US,Medium
1599,2023,SE,Full-time,Data Scientist,182000,US,0,US,Medium
1601,2023,SE,Full-time,Data Engineer,122000,US,0,US,Medium
1602,2023,SE,Full-time,Data Engineer,94000,US,0,US,Medium
1603,2023,SE,Full-time,Machine Learning Engineer,77262,LV,0,LV,Medium
1604,2023,SE,Full-time,Machine Learning Engineer,38631,LV,0,LV,Medium
1605,2023,EX,Full-time,Data Scientist,300000,US,0,US,Medium
1607,2023,MI,Full-time,Data Analyst,135000,US,0,US,Medium
1608,2023,MI,Full-time,Data Analyst,105500,US,0,US,Medium
1611,2022,MI,Full-time,Data Scientist,110000,US,100,US,Large
1614,2023,SE,Full-time,Data Scientist,168000,US,100,US,Medium
1616,2023,MI,Full-time,Data Analyst,78990,GB,0,GB,Medium
1617,2023,MI,Full-time,Data Analyst,43809,GB,0,GB,Medium
1620,2023,SE,Full-time,Data Scientist,153400,US,0,US,Medium
1621,2023,SE,Full-time,Data Scientist,122700,US,0,US,Medium
1624,2023,SE,Full-time,Data Scientist,205000,US,100,US,Medium
1628,2023,MI,Full-time,Machine Learning Engineer,145000,US,0,US,Medium
1629,2023,MI,Full-time,Machine Learning Engineer,87000,US,0,US,Medium
1630,2023,EN,Full-time,Data Scientist,50000,IN,100,US,Medium
1631,2023,SE,Full-time,ML Engineer,234100,US,100,US,Medium
1632,2023,SE,Full-time,ML Engineer,203500,US,100,US,Medium
1633,2023,SE,Full-time,Data Scientist,223800,US,0,US,Medium
1634,2023,SE,Full-time,Data Scientist,172100,US,0,US,Medium
1637,2023,SE,Full-time,Data Engineer,232200,US,100,US,Medium
1638,2023,SE,Full-time,Data Engineer,167200,US,100,US,Medium
1639,2023,SE,Full-time,BI Developer,197000,US,0,US,Medium
1640,2023,SE,Full-time,BI Developer,106000,US,0,US,Medium
1641,2023,SE,Full-time,Research Scientist,180000,US,0,US,Medium
1642,2023,SE,Full-time,Research Scientist,145000,US,0,US,Medium
1643,2023,SE,Full-time,Data Lead,225000,US,0,US,Medium
1644,2023,SE,Full-time,Data Lead,200000,US,0,US,Medium
1646,2023,SE,Full-time,Data Engineer,114000,US,100,US,Medium
1647,2023,SE,Full-time,Data Engineer,291500,US,0,US,Medium
1649,2023,EX,Full-time,Data Engineer,196200,US,0,US,Medium
1650,2023,EX,Full-time,Data Engineer,150900,US,0,US,Medium
1651,2023,SE,Full-time,Data Scientist,168400,US,0,US,Medium
1652,2023,SE,Full-time,Data Scientist,105200,US,0,US,Medium
1653,2023,MI,Full-time,Data Engineer,95000,ES,100,ES,Medium
1654,2023,MI,Full-time,Data Engineer,80000,ES,100,ES,Medium
1655,2023,MI,Full-time,Data Analyst,116000,US,0,US,Medium
1656,2023,MI,Full-time,Data Analyst,72000,US,0,US,Medium
1657,2023,SE,Full-time,Analytics Engineer,207000,US,0,US,Medium
1658,2023,SE,Full-time,Analytics Engineer,167000,US,0,US,Medium
1659,2023,SE,Full-time,Machine Learning Engineer,145000,US,0,US,Medium
1660,2023,SE,Full-time,Machine Learning Engineer,135000,US,0,US,Medium
1661,2023,MI,Full-time,Data Engineer,105000,US,0,US,Medium
1662,2023,MI,Full-time,Data Engineer,70000,US,0,US,Medium
1665,2023,SE,Full-time,Data Engineer,133800,US,100,US,Medium
1666,2023,SE,Full-time,Data Engineer,96100,US,100,US,Medium
1667,2023,MI,Full-time,Data Analyst,120000,US,0,US,Medium
1669,2023,SE,Full-time,Data Science Engineer,140000,US,0,US,Medium
1670,2023,SE,Full-time,Data Science Engineer,100000,US,0,US,Medium
1672,2023,SE,Full-time,Research Scientist,120000,US,0,US,Medium
1673,2023,SE,Full-time,Cloud Database Engineer,140000,US,100,US,Medium
1674,2023,SE,Full-time,Cloud Database Engineer,115000,US,100,US,Medium
1675,2023,SE,Full-time,Data Science Manager,297300,US,100,US,Medium
1676,2023,SE,Full-time,Data Science Manager,198200,US,100,US,Medium
1683,2023,MI,Full-time,Machine Learning Engineer,219000,US,50,US,Large
1684,2023,SE,Full-time,Applied Scientist,230000,US,100,US,Medium
1685,2023,SE,Full-time,Applied Scientist,196000,US,100,US,Medium
1691,2023,SE,Full-time,Data Engineer,110000,US,0,US,Medium
1694,2023,SE,Full-time,Applied Scientist,126100,US,0,US,Large
1695,2023,SE,Full-time,Applied Scientist,72000,US,0,US,Large
1698,2023,MI,Full-time,Machine Learning Engineer,175000,US,100,US,Medium
1699,2023,MI,Full-time,Machine Learning Engineer,140000,US,100,US,Medium
1700,2023,SE,Full-time,Data Analyst,240500,US,0,US,Medium
1701,2023,SE,Full-time,Data Analyst,137500,US,0,US,Medium
1702,2023,MI,Full-time,Data Scientist,187500,US,0,US,Medium
1703,2023,MI,Full-time,Data Scientist,165000,US,0,US,Medium
1704,2023,MI,Full-time,Machine Learning Research Engineer,72914,GB,0,GB,Large
1705,2022,EN,Part-time,Data Analyst,25216,ES,100,US,Large
1707,2023,SE,Full-time,Research Scientist,165750,US,0,US,Medium
1708,2023,SE,Full-time,Machine Learning Scientist,225000,US,100,US,Medium
1709,2023,SE,Full-time,Machine Learning Scientist,165750,US,100,US,Medium
1710,2023,MI,Full-time,Machine Learning Engineer,109006,GB,0,GB,Medium
1711,2023,MI,Full-time,Machine Learning Engineer,67141,GB,0,GB,Medium
1713,2023,SE,Full-time,Data Scientist,115000,US,100,US,Medium
1714,2023,SE,Full-time,NLP Engineer,275000,US,0,US,Medium
1715,2023,SE,Full-time,NLP Engineer,175000,US,0,US,Medium
1718,2023,SE,Full-time,Data Engineer,175308,US,0,US,Medium
1719,2023,SE,Full-time,Data Engineer,100706,US,0,US,Medium
1720,2023,SE,Full-time,NLP Engineer,235000,US,0,US,Medium
1721,2023,SE,Full-time,NLP Engineer,135000,US,0,US,Medium
1722,2023,SE,Full-time,Data Engineer,310000,US,0,US,Medium
1723,2023,SE,Full-time,Data Engineer,229000,US,0,US,Medium
1724,2023,SE,Full-time,ML Engineer,289076,US,0,US,Medium
1725,2023,SE,Full-time,ML Engineer,202353,US,0,US,Medium
1726,2023,SE,Full-time,Data Engineer,69751,PT,0,PT,Medium
1727,2023,SE,Full-time,Data Engineer,37558,PT,0,PT,Medium
1728,2023,MI,Full-time,Research Engineer,120000,US,100,US,Medium
1729,2023,MI,Full-time,Research Engineer,100000,US,100,US,Medium
1738,2021,SE,Full-time,Data Scientist,54094,IN,100,IN,Large
1739,2022,MI,Full-time,Business Data Analyst,18314,IN,50,IN,Large
1740,2023,SE,Full-time,Data Engineer,231250,US,100,US,Medium
1741,2023,SE,Full-time,Data Engineer,138750,US,100,US,Medium
1742,2023,SE,Full-time,Data Engineer,199000,US,0,US,Medium
1743,2023,SE,Full-time,Data Engineer,162000,US,0,US,Medium
1746,2022,EN,Full-time,Data Scientist,100000,US,100,US,Medium
1753,2023,EN,Full-time,Deep Learning Engineer,150000,US,0,US,Medium
1754,2023,EN,Full-time,Deep Learning Engineer,120000,US,0,US,Medium
1755,2023,SE,Full-time,Research Engineer,150000,US,0,US,Medium
1756,2023,SE,Full-time,Research Engineer,100000,US,0,US,Medium
1757,2022,SE,Full-time,Data Analytics Manager,133000,NL,0,NL,Large
1758,2023,SE,Full-time,Data Scientist,272550,US,0,US,Medium
1759,2023,SE,Full-time,Data Scientist,198200,US,0,US,Medium
1767,2023,MI,Full-time,Data Scientist,105000,US,0,US,Medium
1768,2023,SE,Full-time,Data Engineer,187500,US,100,US,Medium
1772,2023,SE,Full-time,Data Analyst,155000,US,100,US,Medium
1773,2023,SE,Full-time,Data Analyst,64000,US,100,US,Medium
1774,2023,SE,Full-time,Computer Vision Engineer,235000,US,0,US,Medium
1775,2023,SE,Full-time,Computer Vision Engineer,185000,US,0,US,Medium
1778,2023,SE,Full-time,Data Scientist,143100,CA,0,CA,Medium
1779,2023,SE,Full-time,Data Scientist,113000,CA,0,CA,Medium
1781,2023,SE,Full-time,Applied Scientist,142000,US,100,US,Medium
1786,2023,SE,Full-time,Data Scientist,180560,US,0,US,Medium
1787,2023,SE,Full-time,Data Scientist,115440,US,0,US,Medium
1790,2023,SE,Full-time,Research Scientist,248100,US,0,US,Medium
1791,2023,SE,Full-time,Research Scientist,145900,US,0,US,Medium
1792,2023,SE,Full-time,Data Scientist,120000,CA,0,CA,Medium
1793,2023,SE,Full-time,Data Scientist,110000,CA,0,CA,Medium
1796,2023,MI,Full-time,Machine Learning Engineer,75344,GB,100,GB,Medium
1797,2023,MI,Full-time,Machine Learning Engineer,63192,GB,100,GB,Medium
1798,2023,SE,Full-time,Data Engineer,161800,US,0,US,Medium
1799,2023,SE,Full-time,Data Engineer,141600,US,0,US,Medium
1800,2023,MI,Full-time,Machine Learning Engineer,58331,GB,100,GB,Medium
1801,2023,MI,Full-time,Machine Learning Engineer,46178,GB,100,GB,Medium
1803,2023,SE,Full-time,Data Engineer,128000,US,100,US,Medium
1805,2023,SE,Full-time,Data Architect,110000,US,100,US,Medium
1808,2023,SE,Full-time,Data Engineer,236000,US,100,US,Medium
1809,2023,SE,Full-time,Data Engineer,182000,US,100,US,Medium
1810,2022,MI,Full-time,Data Analyst,14307,IN,100,IN,Large
1811,2022,EN,Full-time,Data Scientist,130000,US,0,US,Medium
1814,2023,SE,Full-time,Machine Learning Engineer,261500,US,0,US,Large
1815,2023,SE,Full-time,Machine Learning Engineer,134500,US,0,US,Large
1816,2022,MI,Full-time,Data Scientist,13989,IN,100,IN,Large
1817,2023,MI,Full-time,Data Scientist,130000,US,0,US,Medium
1818,2023,MI,Full-time,Data Scientist,90000,US,0,US,Medium
1821,2022,SE,Full-time,Manager Data Management,125000,US,100,US,Large
1822,2022,SE,Full-time,Data Engineer,175000,US,0,US,Medium
1823,2022,SE,Full-time,Data Engineer,155000,US,0,US,Medium
1824,2022,SE,Full-time,Data Engineer,153600,US,0,US,Medium
1825,2022,SE,Full-time,Data Engineer,106800,US,0,US,Medium
1826,2022,SE,Full-time,Data Scientist,150000,US,0,US,Medium
1827,2022,SE,Full-time,Data Scientist,140000,US,0,US,Medium
1828,2022,SE,Full-time,Data Science Consultant,122000,US,0,US,Medium
1829,2022,SE,Full-time,Data Science Consultant,94500,US,0,US,Medium
1830,2022,SE,Full-time,Data Engineer,170000,US,0,US,Medium
1831,2022,SE,Full-time,Data Engineer,130000,US,0,US,Medium
1832,2022,SE,Full-time,Data Science Consultant,145000,US,0,US,Medium
1833,2022,SE,Full-time,Data Science Consultant,128000,US,0,US,Medium
1834,2022,SE,Full-time,Data Engineer,145000,US,0,US,Medium
1835,2022,SE,Full-time,Data Engineer,100000,US,0,US,Medium
1837,2022,SE,Full-time,Data Engineer,120000,US,0,US,Medium
1839,2022,SE,Full-time,Data Engineer,115000,US,0,US,Medium
1840,2022,SE,Full-time,Applied Machine Learning Scientist,150000,US,100,US,Medium
1841,2022,MI,Full-time,Data Analyst,150000,US,0,US,Medium
1842,2022,MI,Full-time,Data Analyst,100000,US,0,US,Medium
